4038;4036;NC-IF                                                  ;NUEVA CANARIAS-FRENTE AMPLIO-INDEPENDEINTES DE FUERTEVENTURA                                                            ;80CF66;
4039;4036;NC-IF                                                  ;NUEVA CANARIAS-FRENTE AMPLIO-INDEPENDIENTES DE FUERTEVENTURA                                                            ;80CF66;
4040;4036;NC-ADG                                                 ;NUEVA CANARIAS Y ALTERNATIVA DEMOCRATICA GOMERA                                                                         ;80CF66;
4041;4036;NC-ADGomera                                            ;NUEVA CANARIAS Y ALTERNATIVA DEMOCRATICA GOMERA                                                                         ;80CF66;
4042;4042;NCIL                                                   ;NUEVA CANDIDATURA INDEPENDIENTE LERMEÑA                                                                                 ;58C7B0;
4043;4043;NF                                                     ;NUEVA FUERTEVENTURA                                                                                                     ;787878;
4044;4044;AENG                                                   ;NUEVAGAMELLA                                                                                                            ;DCC569;
4045;4045;NIV                                                    ;NUEVA IZQUIERDA DE VILLAVERDE                                                                                           ;D0F453;
4046;4046;NIVA                                                   ;NUEVA IZQUIERDA VERDE ANDALUZA                                                                                          ;4EF8A7;
4047;4047;NOD                                                    ;NUEVA OPCION DEMOCRATA                                                                                                  ;8598AD;
4048;4048;NUEVO AMANECER                                         ;NUEVO AMANECER                                                                                                          ;ABC0A5;
4050;4050;NP                                                     ;NUMANCIA PUEDE                                                                                                          ;2BFFFF;
4054;4054;OA                                                     ;OIZKO ALKARTASUNA                                                                                                       ;EA7CFA;
4055;4055;OIZKO BERRIKUNTZA                                      ;OIZKO BERRIKUNTZA                                                                                                       ;96C89D;
4056;4056;OKONDO AURRERA                                         ;OKONDO AURRERA                                                                                                          ;66FFE0;
4057;4057;OEO                                                    ;OLABERRIAREKIN ETA OLABERRITARRAK                                                                                       ;A4C1BD;
4058;4058;OHE                                                    ;OLABERRIKO HERRI ELKARTEA                                                                                               ;42A0FF;
4059;4059;OLIVO-I                                                ;OLIVO INDEPENDIENTES                                                                                                    ;6DB6B6;
4060;2115;OLÓ SOM TOTS-ERC-AM                                    ;OLÓ SOM TOTS-ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL                                                          ;8B17FF;
4061;2115;OiSC - AM                                              ;OLOST I SANTA CREU - ACORD MUNICIPAL                                                                                    ;8B17FF;
4062;5426;OC-E                                                   ;OLOT EN COMÚ-ENTESA                                                                                                     ;FFBE7D;
4063;4063;OH                                                     ;OLTZAKO HERRIA                                                                                                          ;E100E1;
4064;3201;IULV-CA                                                ;OLULA DEL RIO-PARA LA GENTE (PARA LA GENTE)                                                                             ;00A600;
4065;4065;OMNIA                                                  ;OMNIA                                                                                                                   ;B66CFF;
4066;4066;OMNIA ZALDIBAR                                         ;OMNIA ZALDIBAR                                                                                                          ;C5C589;
4067;4067;OSSP                                                   ;ONDA SÍ SE PUEDE                                                                                                        ;FFBE7D;
4068;4068;O.E.                                                   ;ONGI ETORRI                                                                                                             ;FF5959;
4069;4069;ON SS                                                  ;ON SON SERVERA                                                                                                          ;5EFF5E;
4070;4070;O.S.P.                                                 ;OPCION SAMPEDREÑA                                                                                                       ;FFFFBB;
4071;4071;OH!                                                    ;ORAIN HERNANI                                                                                                           ;D5AAAA;
4072;4072;ORAIN ORIOKO AUKERA INDEPENDENTEA                      ;ORAIN ORIOKO AUKERA INDEPENDENTEA                                                                                       ;91D9CA;
4073;1294;Ordis Viu - CUP - PA                                   ;ORDIS VIU - CANDIDATURA D'UNITAT POPULAR - POBLE ACTIU                                                                  ;EADCA6;
4074;4074;O.O.                                                   ;ORDIZIA ORAIN                                                                                                           ;E2F997;
4075;4075;ORPO                                                   ;ORGANIZACION DEL PUEBLO OBRERO                                                                                          ;9BFBCD;
4076;4076;OPPDP                                                  ;ORGANIZACIÓN POLÍTICA PARA LA PROMOCIÓN Y DEFENSA DE LO PÚBLICO                                                         ;AFA5C0;
4077;4077;O.B.                                                   ;ORMAIZTEGI BATZEN                                                                                                       ;C1A4AE;
4078;4078;OSUNA PUEDE                                            ;OSUNA PUEDE                                                                                                             ;F5C4FD;
4080;4080;OUeC                                                   ;OURENSE EN COMÚN                                                                                                        ;C1FF66;
4081;4133;PACTO                                                  ;PACTO                                                                                                                   ;E9A57C;
4082;4082;P x A                                                  ;PACTO POR AMES                                                                                                          ;A4D1FF;
4083;4083;PAU-CI                                                 ;PAIPORTA ALTERNATIVA UNIDA CANDIDATURA INDEPENDENT                                                                      ;FF71FF;
4084;4084;PALOMEQUE SÍ PUEDE                                     ;PALOMEQUE SÍ PUEDE                                                                                                      ;DBB7FF;
4085;4085;SOMOS TURRE                                            ;PARA LA GENTE                                                                                                           ;FFD9B3;
4086;4086;PARTC                                                  ;PARTICIPA                                                                                                               ;FF9D9D;
4087;4087;PDDdG                                                  ;PARTICIPACIÓN DEMOCRÁTICA DIRECTA                                                                                       ;C1FFC1;
4088;4087;PDDdG                                                  ;PARTICIPACION DEMOCRÁTICA DIRECTA-VILALBA ABERTA                                                                        ;C1FFC1;
4090;4090;PV-CV                                                  ;PARTICIPACION VECINAL-CAMPOS DE VILLADIEGO                                                                              ;8686C4;
4091;4091;PARTICIPA LA CABRERA                                   ;PARTICIPA LA CABRERA                                                                                                    ;ACACD7;
4092;4092;P!                                                     ;PARTICIPA #volemunapoblamillor                                                                                          ;003080;
4093;4093;PA                                                     ;PARTIDO ALCOROCHANO                                                                                                     ;FF1515;
4094;4094;PALGUR                                                 ;PARTIDO ALTERNATIVO DE GURIEZO                                                                                          ;FFCEFF;
4095;4100;PA                                                     ;PARTIDO ANDALUCIA                                                                                                       ;00F300;
4096;4100;PARTIDO ANDALUCISTA                                    ;PARTIDO ANDALUCISTA                                                                                                     ;00F300;
4097;4100;P-A                                                    ;PARTIDO ANDALUCISTA                                                                                                     ;00F300;
4098;4100;P.A                                                    ;PARTIDO ANDALUCISTA                                                                                                     ;00F300;
4099;4100;P.A.                                                   ;PARTIDO ANDALUCISTA                                                                                                     ;00F300;
4100;4100;PA                                                     ;PARTIDO ANDALUCISTA                                                                                                     ;00F300;
4101;4103;PACMA                                                  ;PARTIDO ANIMALISTA                                                                                                      ;EC799D;
4103;4103;PACMA                                                  ;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL                                                                            ;EC799D;
4107;4103;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL/ ANIMALIEK;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL/ ANIMALIEKIKO TRATU TXARREN AURKAKO ALDERDI ANIMALISTA                     ;666AFF;
4108;4103;PACMA-ATTAAA                                           ;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL/ ANIMALIEKIKO TRATU TXARREN AURKAKO ALDERDI ANIMALISTA                     ;004182;
4109;4109;P.AN.V.                                                ;PARTIDO ANTICORRUPCIÓN DE VALDEMORILLO                                                                                  ;326565;
4110;4110;PAR                                                    ;PARTIDO ARAGONES                                                                                                        ;D07800;
4111;4110;PAR                                                    ;PARTIDO ARAGONÉS                                                                                                        ;D07800;
4112;4112;PAL-UL                                                 ;PARTIDO AUTONOMISTA LEONES-UNIDAD LEONESISTA                                                                            ;5E005E;
4113;4113;PACor                                                  ;PARTIDO AUTONOMO DE CORCUBION                                                                                           ;6900D2;
4115;4115;PBU                                                    ;PARTIDO BARBATEÑO UNIDO                                                                                                 ;626231;
4116;4116;P.B.S.                                                 ;PARTIDO BLOQUE SOCIAL                                                                                                   ;804000;
4117;3986;PBS-Movimiento RED                                     ;Partido Bloque Social-Movimiento RED                                                                                    ;B70000;
4118;4118;PCAN                                                   ;PARTIDO CANTONAL                                                                                                        ;008C00;
4119;4133;PCAS-TC                                                ;PARTIDO CASTELLANO - TIERRA COMUNERA                                                                                    ;DFDF00;
4120;4133;PCAS-TC                                                ;PARTIDO CASTELLANO-TIERRA COMUNERA                                                                                      ;DFDF00;
4121;4133;PCAS-TC-PACTO                                          ;PARTIDO CASTELLANO-TIERRA COMUNERA                                                                                      ;003080;
4123;4133;PCAS-TC-PACTO                                          ;PARTIDO CASTELLANO -TIERRA COMUNERA :PACTO                                                                              ;003080;
4124;4133;PCAS-TC-PACTO                                          ;PARTIDO CASTELLANO-TIERRA COMUNERA : PACTO                                                                              ;003080;
4125;4133;PCAS-TC-PACTO                                          ;PARTIDO CASTELLANO-TIERRA COMUNERA-PACTO                                                                                ;003080;
4126;4133;PCAS-TC                                                ;PARTIDO CASTELLANO-TIERRA COMUNERA: PACTO                                                                               ;DFDF00;
4127;4133;PCAS-TC-PACTO                                          ;PARTIDO CASTELLANO-TIERRA COMUNERA: PACTO                                                                               ;003080;
4128;4133;PCAS-TC:PACTO                                          ;PARTIDO CASTELLANO-TIERRA COMUNERA: PACTO                                                                               ;A25151;
4129;4133;PCAS-TC:PACTO                                          ;PARTIDO CASTELLANO-TIERRA COMUNERA: PACTO.                                                                              ;A25151;
4130;4133;PARTIDO CASTELLANO-TIERRA COMUNERA:PACTO               ;PARTIDO CASTELLANO-TIERRA COMUNERA:PACTO                                                                                ;2BFFFF;
4131;4133;PCAS-TC                                                ;PARTIDO CASTELLANO-TIERRA COMUNERA:PACTO                                                                                ;DFDF00;
4132;4133;PCAS-TC-PACTO                                          ;PARTIDO CASTELLANO-TIERRA COMUNERA:PACTO                                                                                ;003080;
4133;4133;PCAS-TC:PACTO                                          ;PARTIDO CASTELLANO-TIERRA COMUNERA:PACTO                                                                                ;A25151;
4134;4133;PCAS-TC:PACTO                                          ;PARTIDO CASTELLANO-TIERRA COMUNERA:PACTO.                                                                               ;A25151;
4135;4133;PCAS-TC                                                ;PARTIDO CASTELLANO - TIERRA COMUNERA: PACTO (PCAS-TC-PACTO)                                                             ;DFDF00;
4136;4133;PCAS-TC-PACTO                                          ;PARTIDO CASTELLANO- TIERRA COMUNERA : PACTO (PCAS-TC- PACTO)                                                            ;003080;
4137;4133;PCAS-TC-PACTO                                          ;PARTIDO CASTELLANO-TIERRA COMUNERA : PACTO ( PCAS-TC-PACTO)                                                             ;003080;
4138;4133;PCAS-TC-PACTO                                          ;PARTIDO CASTELLANO-TIERRA COMUNERA (PCAS-TC ): PACTO                                                                    ;003080;
4143;1456;C'S                                                    ;PARTIDO CIUDADANOS                                                                                                      ;FF6D10;
4144;4144;PARTIDO COALICION GALEGA                               ;PARTIDO COALICION GALEGA                                                                                                ;38A791;
4145;4145;CG                                                     ;PARTIDO COALICION GALEGA                                                                                                ;DFDF00;
4146;4148;PCPE                                                   ;Partido Comunista de los Pueblos de España                                                                              ;D0B135;
4147;4148;P.C.P.E.                                               ;PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA                                                                              ;D0B135;
4148;4148;PCPE                                                   ;PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA                                                                              ;D0B135;
4149;4148;P.C.P.E.                                               ;PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA (PCPE)                                                                       ;D0B135;
4150;4152;P.C.P.C                                                ;PARTIDO COMUNISTA DEL PUEBLO CANARIO                                                                                    ;ACDA0E;
4152;4152;PCPC                                                   ;PARTIDO COMUNISTA DEL PUEBLO CANARIO                                                                                    ;ACDA0E;
4154;4154;PACC                                                   ;PARTIDO CONVERGENCIA CANARISTA                                                                                          ;09DD78;
4155;4155;PT                                                     ;PARTIDO DA TERRA DE LOUSAME                                                                                             ;647B95;
4157;4157;PDEAL                                                  ;PARTIDO DE ALMERIA                                                                                                      ;C4C79E;
4159;4159;PARTIDO DE ELCHE/PARTIT D'ELX                          ;PARTIDO DE ELCHE/PARTIT D'ELX                                                                                           ;006BD7;
4161;4161;PIL                                                    ;PARTIDO DE INDEPENDIENTES DE LANZAROTE                                                                                  ;499494;
4162;4162;P.I.A.P.                                               ;PARTIDO DE INTEGRACION POR ALMERIA Y SUS PUEBLOS                                                                        ;8C008C;
4163;4163;PCSX                                                   ;PARTIDO DE LA CIUDADANIA SEXITANA                                                                                       ;8B17FF;
4164;4164;PDC                                                    ;PARTIDO DEL CAMPELLO/PARTIT DEL CAMPELLO                                                                                ;99994D;
4165;4165;PADIE                                                  ;PARTIDO DEL INMIGRANTE EN ESPAÑA                                                                                        ;FD7E00;
4166;4166;PABA                                                   ;PARTIDO DE LOS ANEJOS Y BARRIADAS DE ANTEQUERA                                                                          ;FF1515;
4167;4167;PENN                                                   ;PARTIDO DE LOS EMPRENDEDORES DE CERDANYOLA                                                                              ;00F300;
4168;4133;PP.CC.AL                                               ;PARTIDO DEL PROGRESO DE CIUDADES DE CASTILLA Y LEON                                                                     ;FFFF62;
4169;4169;PASUR                                                  ;PARTIDO DEL SUR                                                                                                         ;C08181;
4170;4170;PADER                                                  ;PARTIDO DEMOCRATA DE ROJALES-INDEPENDIENTES                                                                             ;B7FFFF;
4171;4171;PDPI                                                   ;PARTIDO DEMOCRATA PINOSO INDEPENDIENTE                                                                                  ;58C7B0;
4172;4172;P.D.S.P                                                ;PARTIDO DEMÓCRATA SADA POPULAR                                                                                          ;DCC569;
4173;4173;PDC                                                    ;PARTIDO DEMOCRÁTICO DE COLMENAR DE OREJA                                                                                ;99994D;
4174;4174;P.D.A.P.                                               ;PARTIDO DEMOCRATICO POPULAR                                                                                             ;D0F453;
4175;4175;P.D.S.C.                                               ;PARTIDO DEMOCRATICO Y SOCIAL DE CEUTA                                                                                   ;4EF8A7;
4177;4177;PDRD                                                   ;PARTIDO DE REORDENACION DEMOCRATICA                                                                                     ;8598AD;
4178;4178;PRyA                                                   ;PARTIDO DE REQUENA Y ALDEAS                                                                                             ;ABC0A5;
4179;4319;PSdeG-PSOE                                             ;PARTIDO DOS SOCIALISAS DE GALICIA-PARTIDO SOCIALISTA OBRERO ESPAÑOL                                                     ;FF0000;
4180;4319;PSdeG-PSOE                                             ;PARTIDO DOS SOCIALISTA de GALICIA-PSOE                                                                                  ;FF0000;
4181;4319;PSdeG-PSOE                                             ;PARTIDO DOS SOCIALISTAS DE GALICIA                                                                                      ;FF0000;
4182;4319;PSdeG-PSOE                                             ;Partido dos Socialistas de Galicia-Partido Socialista Obrero Español                                                    ;FF0000;
4183;4319;PSdeG - PSOE                                           ;PARTIDO DOS SOCIALISTAS DE GALICIA - PARTIDO SOCIALISTA OBRERO ESPAÑOL                                                  ;FF0000;
4184;4319;PSdeG-PSOE                                             ;PARTIDO DOS SOCIALISTAS DE GALICIA - PARTIDO SOCIALISTA OBRERO ESPAÑOL                                                  ;FF0000;
4185;4319;PSdeG-PSOE                                             ;PARTIDO DOS SOCIALISTAS DE GALICIA -PARTIDO SOCIALISTA OBRERO ESPAÑOL                                                   ;FF0000;
4186;4319;PSdeG-PSOE.                                            ;PARTIDO DOS SOCIALISTAS DE GALICIA -PARTIDO SOCIALISTA OBRERO ESPAÑOL                                                   ;FF0000;
4187;4319;PSdeG-PSOE                                             ;PARTIDO DOS SOCIALISTAS DE GALICIA- PARTIDO SOCIALISTA OBRERO ESPAÑOL                                                   ;FF0000;
4188;4319;PSdeG - PSOE                                           ;PARTIDO DOS SOCIALISTAS DE GALICIA-PARTIDO SOCIALISTA OBRERO ESPAÑOL                                                    ;FF0000;
4189;4319;PSdeG-P.S.O.E.                                         ;PARTIDO DOS SOCIALISTAS DE GALICIA-PARTIDO SOCIALISTA OBRERO ESPAÑOL                                                    ;FF0000;
4190;4319;PSdeG-PSOE                                             ;PARTIDO DOS SOCIALISTAS DE GALICIA-PARTIDO SOCIALISTA OBRERO ESPAÑOL                                                    ;FF0000;
4191;4319;PSdeG-PSOE                                             ;PARTIDO DOS SOCIALISTAS DE GALICIA-PARTIDO SOCIALISTA OBRERO ESPAÑOL.                                                   ;FF0000;
4192;4319;P.S.O.E.                                               ;PARTIDO DOS SOCIALISTAS DE GALICIA - PSde G-PSOE                                                                        ;FF0000;
4193;4319;PSdeG-PSOE                                             ;PARTIDO DOS SOCIALISTAS de GALICIA - PSOE                                                                               ;FF0000;
4194;4319;PSdeG-PSOE                                             ;PARTIDO DOS SOCIALISTAS de GALICIA- PSOE                                                                                ;FF0000;
4195;4319;PSdeG-PSOE                                             ;PARTIDO DOS SOCIALISTAS de GALICIA-PSOE                                                                                 ;FF0000;
4196;4319;PSdeG - PSOE                                           ;PARTIDO DOS SOCIALISTAS DE GALICIA - PSOE                                                                               ;FF0000;
4197;4319;PSdeG-PSOE                                             ;PARTIDO DOS SOCIALISTAS DE GALICIA - PSOE                                                                               ;FF0000;
4198;4319;P.S. de G. -P.S.O.E.                                   ;PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE                                                                                 ;FF0000;
4199;4319;PSdeG- PSOE                                            ;PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE                                                                                 ;FF0000;
4200;4319;PSdeG-P.S.O.E.                                         ;PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE                                                                                 ;FF0000;
4201;4319;PSdeG-PSOE                                             ;PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE                                                                                 ;FF0000;
4202;4319;PSdeG-PSOE.                                            ;PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE                                                                                 ;FF0000;
4203;4319;PSdG-PSOE                                              ;PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE                                                                                 ;FF0000;
4204;4319;P.S.O.E.                                               ;PARTIDO DOS SOCIALISTAS DE GALICIA- PSOE(PSdeG-PSOE)                                                                    ;FF0000;
4205;4319;P.S.O.E.                                               ;PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE(PSdeG-PSOE)                                                                     ;FF0000;
4206;4319;PSdeG-PSOE                                             ;PARTIDO DOS SOCIALISTAS DE GALICICA -PARTIDO SOCIALISTA OBRERO ESPAÑOL                                                  ;FF0000;
4207;4207;PEE                                                    ;PARTIDO EMPRESA EMPLEO                                                                                                  ;EA7CFA;
4208;4208;P.G.D.                                                 ;PARTIDO GALEGUISTA DEMOCRATA                                                                                            ;96C89D;
4209;4209;PGM                                                    ;PARTIDO GENT DE MELIANA                                                                                                 ;66FFE0;
4210;4211;PH                                                     ;Partido Humanista                                                                                                       ;A4C1BD;
4211;4211;PH                                                     ;PARTIDO HUMANISTA                                                                                                       ;A4C1BD;
4212;4212;P.I.BEL.                                               ;PARTIDO INDEPENDIENTE BELMONTE                                                                                          ;42A0FF;
4213;4213;P.I.C.H.C.T.                                           ;PARTIDO INDEPENDIENTE CHIMENEAS-CASTILLO TAJARJA                                                                        ;6DB6B6;
4214;4214;PIArr                                                  ;PARTIDO INDEPENDIENTE DE ARROYOMOLINOS                                                                                  ;E100E1;
4215;4215;PIBS                                                   ;PARTIDO INDEPENDIENTE DE BECERRIL DE LA SIERRA                                                                          ;B66CFF;
4216;4216;PAICR                                                  ;PARTIDO INDEPENDIENTE DE CAMPO REAL                                                                                     ;C5C589;
4217;4217;CDiP                                                   ;PARTIDO INDEPENDIENTE DE CAMPOSOL Y DISTRITO                                                                            ;FFBE7D;
4218;4218;PIC CIEMPOZUELOS                                       ;PARTIDO INDEPENDIENTE DE CIEMPOZUELOS                                                                                   ;FF5959;
4219;4219;IGr                                                    ;PARTIDO INDEPENDIENTE DE GRANJA DE ROCAMORA                                                                             ;5EFF5E;
4220;4220;P.I.H.                                                 ;PARTIDO INDEPENDIENTE DE HELLIN                                                                                         ;FFFFBB;
4221;4221;P.I.N.P.                                               ;PARTIDO INDEPENDIENTE DE LAS NUEVAS POBLACIONES LA CAROLINA, NAVAS DE TOLOSA Y ALDEAS                                   ;D5AAAA;
4222;4222;PIDEB                                                  ;PARTIDO INDEPENDIENTE DEMOCRATICO DE BENITACHELL                                                                        ;91D9CA;
4223;4223;PIN-NAVA                                               ;PARTIDO INDEPENDIENTE DE NAVATRASIERRA                                                                                  ;EADCA6;
4224;4224;PINSI                                                  ;Partido Independiente de Siero                                                                                          ;E2F997;
4225;4225;PITP                                                   ;PARTIDO INDEPENDIENTE DE TORRE PACHECO                                                                                  ;9BFBCD;
4226;4226;PIVALDE                                                ;PARTIDO INDEPENDIENTE DE VALDEMORILLO                                                                                   ;AFA5C0;
4227;4227;P.I.V.G.                                               ;PARTIDO INDEPENDIENTE DE VALLE DEL GUADIARO                                                                             ;C1A4AE;
4228;4228;P.I.VILLARES.                                          ;PARTIDO INDEPENDIENTE DE VILLARES DE LA REINA                                                                           ;F5C4FD;
4229;4229;P.I.H.O.                                               ;PARTIDO INDEPENDIENTE HABITANTES DE OGIJARES                                                                            ;C1FF66;
4230;4230;PIF                                                    ;PARTIDO INDEPENDIENTE LA FIGUERETA                                                                                      ;E9A57C;
4231;4231;P.I.L.R.                                               ;PARTIDO INDEPENDIENTE LA RABITA                                                                                         ;A4D1FF;
4233;4233;P.I.P.N.                                               ;PARTIDO INDEPENDIENTE POR LAS NACIONALIDADES                                                                            ;FF71FF;
4234;4234;P I X M                                                ;PARTIDO INDEPENDIENTE POR MAZARRON                                                                                      ;DBB7FF;
4235;4235;PSEI                                                   ;PARTIDO INDEPENDIENTES ECIJANOS                                                                                         ;FFD9B3;
4236;4236;I X CEE                                                ;PARTIDO INDEPENDIENTES POR CEE                                                                                          ;FF9D9D;
4237;4237;PIVV                                                   ;PARTIDO INDEPENDIENTE VECINOS DE VALDEMORO                                                                              ;C1FFC1;
4238;4238;PARTIDO VEN-T                                          ;PARTIDO INDEPENDIENTE VEN-T                                                                                             ;8686C4;
4240;4240;P.I.O.N.                                               ;PARTIDO INTEGRADOR OBJETIVOS NECESARIOS                                                                                 ;ACACD7;
4241;4241;P.L.ALDEA                                              ;PARTIDO LIBERAL DE ALDEA                                                                                                ;003080;
4242;4242;P-LIB                                                  ;PARTIDO LIBERTARIO                                                                                                      ;B4B4B4;
4243;4243;PLCEUTÍ                                                ;PARTIDO LIBRE CEUTÍ                                                                                                     ;FFCEFF;
4244;4244;PL-VP                                                  ;PARTIDO LOCAL DE VILLANUEVA DEL PARDILLO                                                                                ;EC799D;
4245;4245;MJS                                                    ;PARTIDO MULTICULTURAL POR LA JUSTICIA SOCIAL                                                                            ;666AFF;
4246;4246;P.O.S.I.                                               ;PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA                                                                             ;004182;
4247;4247;P.A.MUL.                                               ;PARTIDO PARA LA AUTONOMÍA MUNICIPAL                                                                                     ;326565;
4248;4253;P.P.                                                   ;Partido Popular                                                                                                         ;0083D2;
4249;4253;PP                                                     ;Partido Popular                                                                                                         ;0083D2;
4250;4253;P P                                                    ;PARTIDO POPULAR                                                                                                         ;0083D2;
4251;4253;P.P                                                    ;PARTIDO POPULAR                                                                                                         ;0083D2;
4252;4253;P.P.                                                   ;PARTIDO POPULAR                                                                                                         ;0083D2;
4253;4253;PP                                                     ;PARTIDO POPULAR                                                                                                         ;0083D2;
4255;4253;PP-AV                                                  ;PARTIDO POPULAR-AGRUPACION DE VECINOS DE SAN BARTOLOME DE TIRAJANA                                                      ;0083D2;
4256;4253;PP                                                     ;PARTIDO POPULAR DE CATALUÑA                                                                                             ;0083D2;
4257;4253;PP                                                     ;PARTIDO POPULAR DE CATALUNYA                                                                                            ;0083D2;
4258;4253;P.P.                                                   ;Partido Popular de Catalunya / Partido Popular de Cataluña                                                              ;0083D2;
4259;4253;PP                                                     ;PARTIDO POPULAR DE CATALUNYA / PARTIDO POPULAR DE CATALUÑA                                                              ;0083D2;
4260;4253;PP                                                     ;PARTIDO POPULAR DE CATALUNYA/PARTIDO POPULAR DE CATALUÑA                                                                ;0083D2;
4261;4261;PPL                                                    ;PARTIDO POPULARES EN LIBERTAD                                                                                           ;5E005E;
4262;4253;P.P.                                                   ;PARTIDO POPULAR / PARTIT POPULAR                                                                                        ;0083D2;
4263;4253;P.P.                                                   ;PARTIDO POPULAR (P.P.)                                                                                                  ;0083D2;
4264;4253;P.P.                                                   ;PARTIDO POPULAR (PP)                                                                                                    ;0083D2;
4265;4270;PxL CON LAS MANOS LIMPIAS                              ;Partido por la Libertad con las Manos Limpias                                                                           ;6900D2;
4266;4270;PXL                                                    ;PARTIDO POR LA LIBERTAD con las MANOS LIMPIAS                                                                           ;626231;
4267;4270;PXL                                                    ;PARTIDO POR LA LIBERTAD - CON LAS MANOS LIMPIAS                                                                         ;626231;
4268;4270;PxL - Con las Manos Limpias                            ;PARTIDO POR LA LIBERTAD - CON LAS MANOS LIMPIAS                                                                         ;804000;
4269;4270;PxL- Con Las Manos LImpias                             ;PARTIDO POR LA LIBERTAD - CON LAS MANOS LIMPIAS                                                                         ;B70000;
4270;4270;PxL - CON LAS MANOS LIMPIAS                            ;PARTIDO POR LA LIBERTAD - CON LAS MANOS LIMPIAS                                                                         ;008C00;
4271;4270;PxL -CON LAS MANOS LIMPIAS                             ;PARTIDO POR LA LIBERTAD - CON LAS MANOS LIMPIAS                                                                         ;008C00;
4272;4270;PXL - CON LAS MANOS LIMPIAS                            ;PARTIDO POR LA LIBERTAD - CON LAS MANOS LIMPIAS                                                                         ;DFDF00;
4273;4270;PxL - Con las Manos Limpias                            ;PARTIDO POR LA LIBERTAD CON LAS MANOS LIMPIAS                                                                           ;804000;
4274;4274;P.P.Cr                                                 ;PARTIDO POSITIVISTA CRISTIANO                                                                                           ;A25151;
4275;4275;PPIM                                                   ;PARTIDO PROGRESISTA INDUSTRIAL MIROBRIGENSE                                                                             ;2BFFFF;
4276;4276;PPMAJO                                                 ;PARTIDO PROGRESISTA MAJORERO                                                                                            ;AFA5C0;
4277;4277;P.R.C.                                                 ;PARTIDO REGIONALISTA DE CANTABRIA                                                                                       ;28C832;
4278;4278;P.R.B.                                                 ;PARTIDO REGIONALISTA DE EL BIERZO                                                                                       ;38A791;
4279;4279;PREPAL                                                 ;PARTIDO REGIONALISTA DEL PAIS LEONES                                                                                    ;D0B135;
4281;4281;P.R.E.F.                                               ;PARTIDO RENOVADOR DE EIVISSA Y FORMENTERA                                                                               ;ACDA0E;
4282;4282;RISA                                                   ;PARTIDO REPUBLICANO INDEPENDIENTE SOLIDARIO ANDALUZ                                                                     ;09DD78;
4283;4283;PR+                                                    ;PARTIDO RIOJANO                                                                                                         ;647B95;
4284;4284;R D G                                                  ;PARTIDO ROQUE DE GANDO                                                                                                  ;C4C79E;
4285;4319;PSdeG-PSOE                                             ;PARTIDOS DOS SOCIALISTAS DE GALICIA-PARTIDO SOCIALISTA OBRERO ESPAÑOL                                                   ;FF0000;
4286;4319;PSdeG - PSOE                                           ;PARTIDOS DOS SOCIALISTAS DE GALICIA - PSOE                                                                              ;FF0000;
4287;4319;PSdeG-PSOE                                             ;PARTIDOS DOS SOCIALISTAS DE GALICIA - PSOE                                                                              ;FF0000;
4288;4319;PSdeG-PSOE                                             ;PARTIDOS DOS SOCIALISTAS DE GALICIA-PSOE                                                                                ;FF0000;
4289;4289;PSeDE                                                  ;PARTIDO SEGOVIANO DEMOCRÁTICO ESPAÑOL                                                                                   ;006BD7;
4290;4290;PSDG                                                   ;PARTIDO SOCIAL DE GANDIA                                                                                                ;499494;
4291;4291;P.S.                                                   ;PARTIDO SOCIALISTA                                                                                                      ;8C008C;
4292;4319;PSOE PSE-EE PSOE                                       ;PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA                                                                         ;FF0000;
4293;4319;PSE-EE (PSOE                                           ;PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE)                                                                  ;FF0000;
4294;4319;PSE-EE (PSOE)                                          ;PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE)                                                                  ;FF0000;
